LGA_CODE_2016,sex,Age,income,pop,pop_pct
LGA57350,P,TOT$,NEG_NIL,49,2.867173786
LGA57420,P,TOT$,NEG_NIL,115,4.032258065
LGA57490,P,TOT$,NEG_NIL,10733,5.521374556
LGA57630,P,TOT$,NEG_NIL,12,6.936416185
LGA57700,P,TOT$,NEG_NIL,2369,5.795860449
LGA57770,P,TOT$,NEG_NIL,51,3.279742765
LGA57840,P,TOT$,NEG_NIL,4032,5.617711396
LGA57910,P,TOT$,NEG_NIL,15971,4.56833771
LGA57980,P,TOT$,NEG_NIL,1884,5.702351766
LGA58050,P,TOT$,NEG_NIL,11613,5.538175402
LGA58190,P,TOT$,NEG_NIL,16,2.564102564
LGA58260,P,TOT$,NEG_NIL,44,4.927211646
LGA58330,P,TOT$,NEG_NIL,379,5.011238926
LGA58400,P,TOT$,NEG_NIL,13,2.192242833
LGA58470,P,TOT$,NEG_NIL,9,2.290076336
LGA58510,P,TOT$,NEG_NIL,3072,5.076427332
LGA58540,P,TOT$,NEG_NIL,75,5.040322581
LGA58570,P,TOT$,NEG_NIL,2103,3.635829256
LGA58610,P,TOT$,NEG_NIL,94,3.096179183
LGA58680,P,TOT$,NEG_NIL,40,5.714285714
LGA58760,P,TOT$,NEG_NIL,16545,5.705133068
LGA58820,P,TOT$,NEG_NIL,334,4.9437537
LGA58890,P,TOT$,NEG_NIL,40,3.072196621
LGA59030,P,TOT$,NEG_NIL,19,3.66088632
LGA59100,P,TOT$,NEG_NIL,26,2.233676976
LGA59170,P,TOT$,NEG_NIL,44,2.825947335
LGA59250,P,TOT$,NEG_NIL,21,1.570680628
LGA59310,P,TOT$,NEG_NIL,60,2.866698519
LGA59320,P,TOT$,NEG_NIL,18,2.843601896
LGA59330,P,TOT$,NEG_NIL,25,2.81848929
LGA59340,P,TOT$,NEG_NIL,315,2.85507115
LGA59350,P,TOT$,NEG_NIL,14,2.272727273
LGA59360,P,TOT$,NEG_NIL,74,3.525488328
LGA59370,P,TOT$,NEG_NIL,218,3.644875439
LGA59499,P,TOT$,NEG_NIL,545,4.908583266
LGA59799,P,TOT$,NEG_NIL,4,0.458715596
LGA60210,P,TOT$,NEG_NIL,342,3.259626382
LGA60410,P,TOT$,NEG_NIL,879,3.482429381
LGA60610,P,TOT$,NEG_NIL,1091,3.530173111
LGA60810,P,TOT$,NEG_NIL,1186,3.342822515
LGA61010,P,TOT$,NEG_NIL,121,3.349944629
LGA61210,P,TOT$,NEG_NIL,430,3.411344704
LGA61410,P,TOT$,NEG_NIL,2734,3.039905712
LGA61510,P,TOT$,NEG_NIL,600,3.684145892
LGA61610,P,TOT$,NEG_NIL,1253,3.09979714
LGA61810,P,TOT$,NEG_NIL,353,3.223449913
LGA62010,P,TOT$,NEG_NIL,37,2.390180879
LGA62210,P,TOT$,NEG_NIL,446,4.046452549
LGA62410,P,TOT$,NEG_NIL,203,2.632602775
LGA62610,P,TOT$,NEG_NIL,2475,3.270564916
LGA62810,P,TOT$,NEG_NIL,3737,4.325481799
LGA63010,P,TOT$,NEG_NIL,989,3.721822903
LGA63210,P,TOT$,NEG_NIL,376,3.682303398
LGA63410,P,TOT$,NEG_NIL,59,2.190865206
LGA63610,P,TOT$,NEG_NIL,2083,3.625635313
LGA63810,P,TOT$,NEG_NIL,533,2.988840913
LGA64010,P,TOT$,NEG_NIL,3787,3.525348625
LGA64210,P,TOT$,NEG_NIL,1145,3.586867991
LGA64610,P,TOT$,NEG_NIL,701,3.302864681
LGA64810,P,TOT$,NEG_NIL,750,3.194616007
LGA65010,P,TOT$,NEG_NIL,338,3.437404658
LGA65210,P,TOT$,NEG_NIL,84,2.053287705
LGA65410,P,TOT$,NEG_NIL,781,3.475900129
LGA65610,P,TOT$,NEG_NIL,272,4.019506428
LGA65810,P,TOT$,NEG_NIL,1433,3.824290785
LGA69499,P,TOT$,NEG_NIL,68,4.054859869
LGA69799,P,TOT$,NEG_NIL,5,3.731343284
LGA70200,P,TOT$,NEG_NIL,1293,3.304370049
LGA70420,P,TOT$,NEG_NIL,224,2.280362415
LGA70540,P,TOT$,NEG_NIL,14,5.263157895
LGA70620,P,TOT$,NEG_NIL,98,1.887882874
LGA70700,P,TOT$,NEG_NIL,78,3.636363636
LGA71000,P,TOT$,NEG_NIL,4923,3.830860095
LGA71300,P,TOT$,NEG_NIL,519,4.033260802
LGA72200,P,TOT$,NEG_NIL,426,2.832258493
LGA72300,P,TOT$,NEG_NIL,1265,3.221288515
LGA72330,P,TOT$,NEG_NIL,188,1.959149646
LGA72800,P,TOT$,NEG_NIL,2177,4.34149649
LGA73600,P,TOT$,NEG_NIL,319,3.445668611
LGA74050,P,TOT$,NEG_NIL,138,3.746945425
LGA74550,P,TOT$,NEG_NIL,176,4.296875
LGA74560,P,TOT$,NEG_NIL,33,4.17193426
LGA74660,P,TOT$,NEG_NIL,220,2.41917748
LGA74680,P,TOT$,NEG_NIL,145,3.403755869
LGA79399,P,TOT$,NEG_NIL,310,2.852410747
LGA79499,P,TOT$,NEG_NIL,144,3.156510302
LGA79799,P,TOT$,NEG_NIL,3,2.255639098
LGA89399,P,TOT$,NEG_NIL,26571,4.120672061
LGA89499,P,TOT$,NEG_NIL,57,5.688622754
LGA89799,P,TOT$,NEG_NIL,0,#DIV/0!
LGA99399,P,TOT$,NEG_NIL,269,3.614134086
LGA99499,P,TOT$,NEG_NIL,11,13.25301205
LGA99799,P,TOT$,NEG_NIL,0,0
LGA10050,P,TOT$,_1_149,1701,2.051201659
LGA10130,P,TOT$,_1_149,1105,2.290582699
LGA10250,P,TOT$,_1_149,1393,1.997991968
LGA10300,P,TOT$,_1_149,44,1.219512195
LGA10470,P,TOT$,_1_149,1315,1.981078068
LGA10550,P,TOT$,_1_149,1228,2.1936014
LGA10600,P,TOT$,_1_149,441,2.106822091
LGA10650,P,TOT$,_1_149,271,1.930611954
LGA10750,P,TOT$,_1_149,10676,2.050671328
LGA10800,P,TOT$,_1_149,155,1.637439256
LGA10850,P,TOT$,_1_149,250,2.172024327
LGA10900,P,TOT$,_1_149,2842,2.26183844
LGA10950,P,TOT$,_1_149,59,1.375612031
LGA11100,P,TOT$,_1_149,1226,1.582527656
LGA11150,P,TOT$,_1_149,39,0.96678235
LGA11200,P,TOT$,_1_149,41,1.618634031
LGA11250,P,TOT$,_1_149,498,1.687049019
LGA11300,P,TOT$,_1_149,1263,1.972790178
LGA11350,P,TOT$,_1_149,985,1.875190375
LGA11400,P,TOT$,_1_149,412,1.962652439
LGA11450,P,TOT$,_1_149,2363,1.985263848
LGA11500,P,TOT$,_1_149,5061,2.054769493
LGA11520,P,TOT$,_1_149,2459,1.667638721
LGA11570,P,TOT$,_1_149,11796,2.142713122
LGA11600,P,TOT$,_1_149,76,1.736745887
LGA11650,P,TOT$,_1_149,11137,2.083138493
LGA11700,P,TOT$,_1_149,37,1.244115669
LGA11720,P,TOT$,_1_149,1705,1.929256812
LGA11730,P,TOT$,_1_149,1684,1.987489673
LGA11750,P,TOT$,_1_149,118,1.62556826
LGA11800,P,TOT$,_1_149,2400,2.013710009
LGA12000,P,TOT$,_1_149,139,2.020642535
LGA12150,P,TOT$,_1_149,90,1.441614608
LGA12350,P,TOT$,_1_149,362,1.757281553
LGA12380,P,TOT$,_1_149,7276,2.118719334
LGA12700,P,TOT$,_1_149,327,2.231624923
LGA12730,P,TOT$,_1_149,270,1.85477777
LGA12750,P,TOT$,_1_149,1251,1.960139137
LGA12850,P,TOT$,_1_149,7489,2.327503955
LGA12870,P,TOT$,_1_149,357,1.752061249
LGA12900,P,TOT$,_1_149,284,1.859855927
LGA12930,P,TOT$,_1_149,5299,2.167821011
LGA12950,P,TOT$,_1_149,126,1.83299389
LGA13010,P,TOT$,_1_149,290,1.979657314
LGA13310,P,TOT$,_1_149,931,1.920617238
LGA13340,P,TOT$,_1_149,354,2.180742931
LGA13450,P,TOT$,_1_149,784,1.933415536
LGA13510,P,TOT$,_1_149,328,1.797358759
LGA13550,P,TOT$,_1_149,358,1.848409748
LGA13660,P,TOT$,_1_149,134,1.563411504
LGA13800,P,TOT$,_1_149,2067,1.998646297
LGA13850,P,TOT$,_1_149,91,1.868583162
LGA13910,P,TOT$,_1_149,605,2.031496592
LGA14000,P,TOT$,_1_149,5931,2.583289415
LGA14100,P,TOT$,_1_149,436,1.921128002
LGA14170,P,TOT$,_1_149,4459,1.446506196
LGA14200,P,TOT$,_1_149,507,1.928710009
LGA14300,P,TOT$,_1_149,121,1.168743359
LGA14350,P,TOT$,_1_149,943,1.971565963
LGA14400,P,TOT$,_1_149,816,2.285586242
LGA14500,P,TOT$,_1_149,5176,2.747375238
LGA14550,P,TOT$,_1_149,328,2.192953132
LGA14600,P,TOT$,_1_149,132,1.363918165
LGA14650,P,TOT$,_1_149,6939,2.151527836
LGA14700,P,TOT$,_1_149,1082,1.841702128
LGA14750,P,TOT$,_1_149,361,2.035752552
LGA14850,P,TOT$,_1_149,1554,2.193025783
LGA14870,P,TOT$,_1_149,636,1.817610243
LGA14900,P,TOT$,_1_149,6703,2.120766298
LGA14920,P,TOT$,_1_149,203,1.626993668
LGA14950,P,TOT$,_1_149,81,1.632406288
LGA15050,P,TOT$,_1_149,2690,2.226636868
LGA15240,P,TOT$,_1_149,3031,1.984223102
LGA15270,P,TOT$,_1_149,768,2.003234389
LGA15300,P,TOT$,_1_149,329,1.601362862
LGA15350,P,TOT$,_1_149,829,1.766686557
LGA15520,P,TOT$,_1_149,378,1.951471347
LGA15560,P,TOT$,_1_149,86,1.408220075
LGA15650,P,TOT$,_1_149,524,2.101969594
LGA15700,P,TOT$,_1_149,626,1.951249922
LGA15750,P,TOT$,_1_149,373,1.812087058
LGA15800,P,TOT$,_1_149,130,1.384746485
LGA15850,P,TOT$,_1_149,175,1.728053718
LGA15900,P,TOT$,_1_149,5216,2.018427438
LGA15950,P,TOT$,_1_149,1360,1.150241889
LGA15990,P,TOT$,_1_149,8488,2.090418995
LGA16100,P,TOT$,_1_149,163,1.859669139
LGA16150,P,TOT$,_1_149,1239,1.947898816
LGA16200,P,TOT$,_1_149,505,2.16533745
LGA16260,P,TOT$,_1_149,7518,2.0367912
LGA16350,P,TOT$,_1_149,5860,1.893162324
LGA16380,P,TOT$,_1_149,2532,1.934522673
LGA16400,P,TOT$,_1_149,2350,2.059795423
LGA16490,P,TOT$,_1_149,1663,1.845112615
LGA16550,P,TOT$,_1_149,4181,1.746485933
LGA16610,P,TOT$,_1_149,650,1.761947358
LGA16650,P,TOT$,_1_149,3159,1.717165128
LGA16700,P,TOT$,_1_149,4063,2.087100353
LGA16900,P,TOT$,_1_149,2380,2.169434671
LGA16950,P,TOT$,_1_149,3302,1.981279251
LGA17000,P,TOT$,_1_149,810,2.234791006
LGA17040,P,TOT$,_1_149,624,1.861575179
LGA17080,P,TOT$,_1_149,442,1.874072504
LGA17100,P,TOT$,_1_149,1259,1.846474246
LGA17150,P,TOT$,_1_149,7738,2.188181332
LGA17200,P,TOT$,_1_149,4244,1.0919626
LGA17310,P,TOT$,_1_149,1794,1.886455168
LGA17350,P,TOT$,_1_149,164,1.661264182
LGA17400,P,TOT$,_1_149,256,2.291032755
LGA17420,P,TOT$,_1_149,6172,2.496178081
LGA17550,P,TOT$,_1_149,3049,2.004628595
LGA17620,P,TOT$,_1_149,424,1.892857143
LGA17640,P,TOT$,_1_149,221,1.742215215
LGA17650,P,TOT$,_1_149,194,1.983640082
LGA17750,P,TOT$,_1_149,2059,2.071949686
LGA17850,P,TOT$,_1_149,111,2.173913043
LGA17900,P,TOT$,_1_149,160,1.638672675
LGA17950,P,TOT$,_1_149,69,1.609517145
LGA18020,P,TOT$,_1_149,288,1.871831535
LGA18050,P,TOT$,_1_149,1431,1.275128315
LGA18100,P,TOT$,_1_149,105,1.725838264
LGA18200,P,TOT$,_1_149,217,1.967540121
LGA18230,P,TOT$,_1_149,1463,1.842151653
LGA18250,P,TOT$,_1_149,2433,2.030969573
LGA18350,P,TOT$,_1_149,1701,2.154228037
LGA18400,P,TOT$,_1_149,1580,2.088013744
LGA18450,P,TOT$,_1_149,7602,2.274992144
LGA18500,P,TOT$,_1_149,1155,1.261867564
LGA18710,P,TOT$,_1_149,544,2.133835412
LGA19399,P,TOT$,_1_149,17,0.977573318
LGA19499,P,TOT$,_1_149,364,1.575962246
LGA19799,P,TOT$,_1_149,11,1.443569554
LGA20110,P,TOT$,_1_149,475,2.287613177
LGA20260,P,TOT$,_1_149,328,1.674323635
LGA20570,P,TOT$,_1_149,3671,2.232330173
LGA20660,P,TOT$,_1_149,4763,2.385065673
LGA20740,P,TOT$,_1_149,1101,2.004588158
LGA20830,P,TOT$,_1_149,1775,2.264695
LGA20910,P,TOT$,_1_149,3888,2.471050323
LGA21010,P,TOT$,_1_149,460,1.967746075
LGA21110,P,TOT$,_1_149,7099,2.564176657
LGA21180,P,TOT$,_1_149,7711,2.433029376
LGA21270,P,TOT$,_1_149,216,2.076523745
LGA21370,P,TOT$,_1_149,1299,2.134617281
LGA21450,P,TOT$,_1_149,3257,2.249091939
LGA21610,P,TOT$,_1_149,11131,2.404571083
LGA21670,P,TOT$,_1_149,453,2.063311319
LGA21750,P,TOT$,_1_149,784,2.269897797
LGA21830,P,TOT$,_1_149,642,2.44636665
LGA21890,P,TOT$,_1_149,5128,2.079835171
LGA22110,P,TOT$,_1_149,1544,2.03763824
LGA22170,P,TOT$,_1_149,4745,2.174351361
LGA22250,P,TOT$,_1_149,391,2.203189271
LGA22310,P,TOT$,_1_149,5035,2.187133487
LGA22410,P,TOT$,_1_149,802,2.448481148
LGA22490,P,TOT$,_1_149,826,2.463098256
LGA22620,P,TOT$,_1_149,4064,2.275909188
LGA22670,P,TOT$,_1_149,5473,2.196263182
LGA22750,P,TOT$,_1_149,9064,2.370615251
LGA22830,P,TOT$,_1_149,2237,2.187283056
LGA22910,P,TOT$,_1_149,489,1.890585734
LGA22980,P,TOT$,_1_149,209,2.150205761
LGA23110,P,TOT$,_1_149,3093,2.135238687
LGA23190,P,TOT$,_1_149,716,2.250298573
LGA23270,P,TOT$,_1_149,8063,2.627034706
LGA23350,P,TOT$,_1_149,574,2.190588864
LGA23430,P,TOT$,_1_149,5741,2.303919995
LGA23670,P,TOT$,_1_149,6530,2.569803821
LGA23810,P,TOT$,_1_149,2639,2.199331617
LGA23940,P,TOT$,_1_149,256,2.024195461
LGA24130,P,TOT$,_1_149,1680,2.291169451
LGA24210,P,TOT$,_1_149,5202,2.666830716
LGA24250,P,TOT$,_1_149,277,1.965235899
LGA24330,P,TOT$,_1_149,2575,1.863430449
LGA24410,P,TOT$,_1_149,4529,2.522754364
LGA24600,P,TOT$,_1_149,4537,1.783012454
LGA24650,P,TOT$,_1_149,4685,2.294319295
LGA24780,P,TOT$,_1_149,1789,2.049513684
LGA24850,P,TOT$,_1_149,1472,2.268978805
LGA24900,P,TOT$,_1_149,1010,2.105614276
LGA24970,P,TOT$,_1_149,8021,2.608947379
LGA25060,P,TOT$,_1_149,4312,2.220036966
LGA25150,P,TOT$,_1_149,1238,2.439601151
LGA25250,P,TOT$,_1_149,5142,1.884047882
LGA25340,P,TOT$,_1_149,5594,2.182428215
LGA25430,P,TOT$,_1_149,725,2.273582539
LGA25490,P,TOT$,_1_149,556,2.11648268
LGA25620,P,TOT$,_1_149,444,1.923243524
LGA25710,P,TOT$,_1_149,2844,2.889950208
LGA25810,P,TOT$,_1_149,413,2.121430039
LGA25900,P,TOT$,_1_149,2128,1.194539249
LGA25990,P,TOT$,_1_149,261,2.13654224
LGA26080,P,TOT$,_1_149,106,2.104845115
LGA26170,P,TOT$,_1_149,1045,2.215485075
LGA26260,P,TOT$,_1_149,562,2.130482581
LGA26350,P,TOT$,_1_149,2972,1.633595339
LGA26430,P,TOT$,_1_149,353,2.0134611
LGA26490,P,TOT$,_1_149,1090,2.334547012
LGA26610,P,TOT$,_1_149,683,2.051667167
LGA26670,P,TOT$,_1_149,203,2.022516688
LGA26700,P,TOT$,_1_149,942,2.029385152
LGA26730,P,TOT$,_1_149,1324,2.403252741
LGA26810,P,TOT$,_1_149,1506,2.129554999
LGA26890,P,TOT$,_1_149,150,2.320544554
LGA26980,P,TOT$,_1_149,7220,2.677276891
LGA27070,P,TOT$,_1_149,7186,2.313392955
LGA27170,P,TOT$,_1_149,1212,1.940038096
LGA27260,P,TOT$,_1_149,7385,2.261078827
LGA27350,P,TOT$,_1_149,2092,1.358820969
LGA27450,P,TOT$,_1_149,5821,2.403802476
LGA27630,P,TOT$,_1_149,220,1.957295374
LGA29399,P,TOT$,_1_149,18,1.204013378
LGA29499,P,TOT$,_1_149,306,2.243730752
LGA29799,P,TOT$,_1_149,0,0
LGA30250,P,TOT$,_1_149,37,2.055555556
LGA30300,P,TOT$,_1_149,114,1.658905704
LGA30370,P,TOT$,_1_149,462,2.070356263
LGA30410,P,TOT$,_1_149,82,1.800614844
LGA30450,P,TOT$,_1_149,7,1.498929336
LGA30760,P,TOT$,_1_149,60,1.901140684
LGA30900,P,TOT$,_1_149,9,1.274787535
LGA31000,P,TOT$,_1_149,38681,2.075419258
LGA31750,P,TOT$,_1_149,5,0.875656743
LGA31820,P,TOT$,_1_149,3136,2.04999477
LGA31900,P,TOT$,_1_149,564,2.008475482
LGA31950,P,TOT$,_1_149,6,1.098901099
LGA32080,P,TOT$,_1_149,4668,1.870222279
LGA32250,P,TOT$,_1_149,37,1.195862961
LGA32260,P,TOT$,_1_149,852,1.815508534
LGA32270,P,TOT$,_1_149,809,1.919199108
LGA32310,P,TOT$,_1_149,390,2.089248406
LGA32330,P,TOT$,_1_149,38,2.347127857
LGA32450,P,TOT$,_1_149,45,0.930521092
LGA32500,P,TOT$,_1_149,104,1.510310775
LGA32600,P,TOT$,_1_149,0,0
LGA32750,P,TOT$,_1_149,4,0.838574423
LGA32770,P,TOT$,_1_149,43,2.504368084
LGA32810,P,TOT$,_1_149,312,1.594684385
LGA33100,P,TOT$,_1_149,24,1.833460657
LGA33200,P,TOT$,_1_149,44,1.737756714
LGA33220,P,TOT$,_1_149,3320,1.965485599
LGA33360,P,TOT$,_1_149,2167,2.271655153
LGA33430,P,TOT$,_1_149,17615,1.936278147
LGA33610,P,TOT$,_1_149,304,1.819378778
LGA33620,P,TOT$,_1_149,1697,2.094570409
LGA33800,P,TOT$,_1_149,375,2.042594913
LGA33830,P,TOT$,_1_149,20,1.515151515
LGA33960,P,TOT$,_1_149,6005,2.031234673
LGA33980,P,TOT$,_1_149,553,1.768128917
LGA34420,P,TOT$,_1_149,14,1.011560694
LGA34530,P,TOT$,_1_149,1242,2.111239546
LGA34570,P,TOT$,_1_149,24,2.431610942
LGA34580,P,TOT$,_1_149,1392,2.241004588
LGA34590,P,TOT$,_1_149,9513,2.025326697
LGA34710,P,TOT$,_1_149,126,2.122641509
LGA34770,P,TOT$,_1_149,3653,2.002609477
LGA34800,P,TOT$,_1_149,11,0.822737472
LGA34830,P,TOT$,_1_149,9,2.02247191
LGA34860,P,TOT$,_1_149,352,1.775804661
LGA34880,P,TOT$,_1_149,724,2.047569219
LGA35010,P,TOT$,_1_149,14587,2.16953196
LGA35250,P,TOT$,_1_149,22,1.381909548
LGA35300,P,TOT$,_1_149,442,1.556721727
LGA35600,P,TOT$,_1_149,124,1.822725268
LGA35670,P,TOT$,_1_149,48,3.576751118
LGA35740,P,TOT$,_1_149,1821,2.082832927
LGA35760,P,TOT$,_1_149,336,1.94681036
LGA35780,P,TOT$,_1_149,39,1.103565365
LGA35790,P,TOT$,_1_149,69,2.069586083
LGA35800,P,TOT$,_1_149,41,1.553618795
LGA36070,P,TOT$,_1_149,18,1.630434783
LGA36150,P,TOT$,_1_149,21,1.635514019
LGA36250,P,TOT$,_1_149,5222,2.186620662
LGA36300,P,TOT$,_1_149,18,1.397515528
LGA36370,P,TOT$,_1_149,2612,2.068157345
LGA36510,P,TOT$,_1_149,1368,2.105263158
LGA36580,P,TOT$,_1_149,814,2.080564359
LGA36630,P,TOT$,_1_149,999,1.916951299
LGA36660,P,TOT$,_1_149,1257,2.205031049
LGA36720,P,TOT$,_1_149,10148,2.105494661
LGA36820,P,TOT$,_1_149,870,2.141011443
LGA36910,P,TOT$,_1_149,5349,2.08639688
LGA36950,P,TOT$,_1_149,71,1.34750427
LGA36960,P,TOT$,_1_149,91,1.540023693
LGA37010,P,TOT$,_1_149,6454,2.165081602
LGA37300,P,TOT$,_1_149,78,1.364351933
LGA37310,P,TOT$,_1_149,1052,2.018883857
LGA37340,P,TOT$,_1_149,901,1.628676271
LGA37400,P,TOT$,_1_149,25,1.310272537
LGA37550,P,TOT$,_1_149,33,2.588235294
LGA37570,P,TOT$,_1_149,11,2.546296296
LGA37600,P,TOT$,_1_149,121,3.593703594
LGA39499,P,TOT$,_1_149,403,1.723548028
LGA39799,P,TOT$,_1_149,3,1.034482759
LGA40070,P,TOT$,_1_149,880,2.110514198
LGA40120,P,TOT$,_1_149,1622,2.566293273
LGA40220,P,TOT$,_1_149,862,1.974030733
LGA40250,P,TOT$,_1_149,43,1.243493349
LGA40310,P,TOT$,_1_149,867,2.260461478
LGA40430,P,TOT$,_1_149,77,1.755585955
LGA40520,P,TOT$,_1_149,323,1.866081229
LGA40700,P,TOT$,_1_149,1860,2.553962762
LGA40910,P,TOT$,_1_149,1996,2.37786064
LGA41010,P,TOT$,_1_149,78,1.444711984
LGA41060,P,TOT$,_1_149,4092,2.166925264
LGA41140,P,TOT$,_1_149,283,1.915008797
LGA41190,P,TOT$,_1_149,87,3.092783505
LGA41330,P,TOT$,_1_149,26,0.874831763
LGA41560,P,TOT$,_1_149,461,1.92919317
LGA41750,P,TOT$,_1_149,36,2.135231317
LGA41830,P,TOT$,_1_149,60,2.156721783
LGA41960,P,TOT$,_1_149,44,2.045560205
LGA42030,P,TOT$,_1_149,887,2.340060678
LGA42110,P,TOT$,_1_149,165,2.406300131
LGA42250,P,TOT$,_1_149,294,2.205220522
LGA42600,P,TOT$,_1_149,1262,2.061720933
LGA42750,P,TOT$,_1_149,167,2.124952284
LGA43080,P,TOT$,_1_149,41,2.316384181
LGA43220,P,TOT$,_1_149,33,2.042079208
LGA43360,P,TOT$,_1_149,81,2.053752535
LGA43650,P,TOT$,_1_149,591,2.559882185
LGA43710,P,TOT$,_1_149,175,1.982553529
LGA43790,P,TOT$,_1_149,416,2.197453912
LGA43920,P,TOT$,_1_149,310,2.181408768
LGA44000,P,TOT$,_1_149,0,0
LGA44060,P,TOT$,_1_149,3442,2.318469621
LGA44210,P,TOT$,_1_149,287,1.911549221
LGA44340,P,TOT$,_1_149,2751,2.576301027
LGA44550,P,TOT$,_1_149,1305,2.447762314
LGA44620,P,TOT$,_1_149,912,2.163957765
LGA44830,P,TOT$,_1_149,117,2.385807504
LGA45040,P,TOT$,_1_149,653,1.893522009
LGA45090,P,TOT$,_1_149,249,1.863632962
LGA45120,P,TOT$,_1_149,148,1.986044015
LGA45290,P,TOT$,_1_149,1264,2.085567674
LGA45340,P,TOT$,_1_149,6215,2.292038531
LGA45400,P,TOT$,_1_149,27,1.824324324
LGA45540,P,TOT$,_1_149,40,1.383125864
LGA45680,P,TOT$,_1_149,3028,2.199989828
LGA45890,P,TOT$,_1_149,4315,2.138531228
LGA46090,P,TOT$,_1_149,403,1.798705646
LGA46300,P,TOT$,_1_149,495,2.182924678
LGA46450,P,TOT$,_1_149,602,2.111317645
LGA46510,P,TOT$,_1_149,720,2.111375033
LGA46670,P,TOT$,_1_149,284,1.808341293
LGA46860,P,TOT$,_1_149,35,1.469353484
LGA46970,P,TOT$,_1_149,76,1.328671329
LGA47140,P,TOT$,_1_149,5215,2.353477415
LGA47290,P,TOT$,_1_149,52,1.548540798
LGA47490,P,TOT$,_1_149,68,2.048809882
LGA47630,P,TOT$,_1_149,217,2.018041477
LGA47700,P,TOT$,_1_149,3943,2.447229101
LGA47800,P,TOT$,_1_149,156,1.768506972
LGA47910,P,TOT$,_1_149,84,1.933701657
LGA47980,P,TOT$,_1_149,1425,2.245296694
LGA48050,P,TOT$,_1_149,507,1.988157327
LGA48130,P,TOT$,_1_149,198,1.809706608
LGA48260,P,TOT$,_1_149,299,2.32359341
LGA48340,P,TOT$,_1_149,402,2.103500602
LGA48410,P,TOT$,_1_149,2133,2.156723964
LGA48540,P,TOT$,_1_149,703,1.993421426
LGA48640,P,TOT$,_1_149,27,1.387461459
LGA48750,P,TOT$,_1_149,188,2.117832601
LGA48830,P,TOT$,_1_149,369,1.936093184
LGA49399,P,TOT$,_1_149,71,1.170844327
LGA49499,P,TOT$,_1_149,126,2.381852552
LGA49799,P,TOT$,_1_149,0,0
LGA50080,P,TOT$,_1_149,1273,2.135404435
LGA50210,P,TOT$,_1_149,2652,2.143342062
LGA50250,P,TOT$,_1_149,120,0.530809041
LGA50280,P,TOT$,_1_149,467,2.093325564
LGA50350,P,TOT$,_1_149,515,2.078205076
LGA50420,P,TOT$,_1_149,2067,1.897183137
LGA50490,P,TOT$,_1_149,1120,1.682035263
LGA50560,P,TOT$,_1_149,47,1.592680447
LGA50630,P,TOT$,_1_149,42,1.456815817
LGA50770,P,TOT$,_1_149,49,1.781170483
LGA50840,P,TOT$,_1_149,185,2.409795493
LGA50910,P,TOT$,_1_149,25,1.545117429
LGA50980,P,TOT$,_1_149,306,1.240724973
LGA51080,P,TOT$,_1_149,20,1.147446931
LGA51120,P,TOT$,_1_149,23,1.558265583
LGA51190,P,TOT$,_1_149,989,1.874419574
LGA51260,P,TOT$,_1_149,1201,2.055626872
LGA51310,P,TOT$,_1_149,1105,2.613528855
LGA51330,P,TOT$,_1_149,3658,2.460582253
LGA51400,P,TOT$,_1_149,652,2.514074188
LGA51470,P,TOT$,_1_149,10,1.103752759
LGA51540,P,TOT$,_1_149,123,1.396774926
LGA51610,P,TOT$,_1_149,48,2.196796339
LGA51680,P,TOT$,_1_149,191,2.165778433
LGA51750,P,TOT$,_1_149,401,2.37053677
LGA51820,P,TOT$,_1_149,3581,2.142207652
LGA51890,P,TOT$,_1_149,320,2.244668911
LGA51960,P,TOT$,_1_149,85,1.53125563
LGA52030,P,TOT$,_1_149,30,1.675977654
LGA52100,P,TOT$,_1_149,33,1.812191104
LGA52170,P,TOT$,_1_149,272,2.175129948
LGA52240,P,TOT$,_1_149,20,1.137009665
LGA52310,P,TOT$,_1_149,18,1.265822785
LGA52380,P,TOT$,_1_149,3,0.911854103
LGA52450,P,TOT$,_1_149,42,1.791044776
LGA52520,P,TOT$,_1_149,34,1.502430402
LGA52590,P,TOT$,_1_149,113,2.081031308
LGA52660,P,TOT$,_1_149,472,2.145259522
LGA52730,P,TOT$,_1_149,248,2.565959648
LGA52800,P,TOT$,_1_149,202,1.759888482
LGA52870,P,TOT$,_1_149,216,2.239966815
LGA52940,P,TOT$,_1_149,19,1.784037559
LGA53010,P,TOT$,_1_149,7,0.643974241
LGA53080,P,TOT$,_1_149,17,1.292775665
LGA53150,P,TOT$,_1_149,265,2.196253937
LGA53220,P,TOT$,_1_149,149,0.829529006
LGA53290,P,TOT$,_1_149,447,1.977701088
LGA53360,P,TOT$,_1_149,75,1.732501733
LGA53430,P,TOT$,_1_149,935,1.886145405
LGA53570,P,TOT$,_1_149,154,1.776649746
LGA53640,P,TOT$,_1_149,34,1.744484351
LGA53710,P,TOT$,_1_149,30,1.828153565
LGA53780,P,TOT$,_1_149,4271,2.286035433
LGA53800,P,TOT$,_1_149,1248,2.039748954
LGA53920,P,TOT$,_1_149,119,2.479166667
LGA53990,P,TOT$,_1_149,951,2.301326106
LGA54060,P,TOT$,_1_149,111,1.873101586
LGA54130,P,TOT$,_1_149,21,1.2
LGA54170,P,TOT$,_1_149,6534,2.615116768
LGA54200,P,TOT$,_1_149,2083,2.250675311
