pop,LGA_CODE_2016,sex,Ed,pop_pct
293,LGA47630,P,Y9,5.726011335
3118,LGA47700,P,Y9,4.055249194
348,LGA47800,P,Y9,8.256227758
127,LGA47910,P,Y9,6.033254157
570,LGA47980,P,Y9,1.87179824
782,LGA48050,P,Y9,6.338656075
407,LGA48130,P,Y9,7.822410148
135,LGA48260,P,Y9,2.209854313
615,LGA48340,P,Y9,6.719108489
1422,LGA48410,P,Y9,2.986202986
944,LGA48540,P,Y9,5.621389865
71,LGA48640,P,Y9,7.497360084
301,LGA48750,P,Y9,6.993494424
788,LGA48830,P,Y9,8.54200542
190,LGA49399,P,Y9,6.348145673
162,LGA49499,P,Y9,6.276636962
0,LGA49799,P,Y9,0
1471,LGA50080,P,Y9,5.151642502
2377,LGA50210,P,Y9,3.995360877
290,LGA50250,P,Y9,2.592062925
356,LGA50280,P,Y9,3.31070399
469,LGA50350,P,Y9,3.922060545
1592,LGA50420,P,Y9,3.01526573
1162,LGA50490,P,Y9,3.581445523
98,LGA50560,P,Y9,6.805555556
73,LGA50630,P,Y9,5.188343994
88,LGA50770,P,Y9,6.547619048
187,LGA50840,P,Y9,5.037715517
51,LGA50910,P,Y9,6.530089629
429,LGA50980,P,Y9,3.597484277
44,LGA51080,P,Y9,5.158264947
46,LGA51120,P,Y9,6.292749658
1378,LGA51190,P,Y9,5.413262099
1258,LGA51260,P,Y9,4.498158544
337,LGA51310,P,Y9,1.679374097
2004,LGA51330,P,Y9,2.82579881
499,LGA51400,P,Y9,4.121242154
24,LGA51470,P,Y9,5.454545455
250,LGA51540,P,Y9,5.793742758
49,LGA51610,P,Y9,4.688995215
223,LGA51680,P,Y9,5.323466221
109,LGA51750,P,Y9,1.37782834
2866,LGA51820,P,Y9,3.576866435
477,LGA51890,P,Y9,6.976744186
171,LGA51960,P,Y9,6.411698538
67,LGA52030,P,Y9,7.657142857
55,LGA52100,P,Y9,6.172839506
87,LGA52170,P,Y9,1.458019105
58,LGA52240,P,Y9,6.628571429
55,LGA52310,P,Y9,7.868383405
7,LGA52380,P,Y9,4.347826087
55,LGA52450,P,Y9,5.213270142
39,LGA52520,P,Y9,3.510351035
184,LGA52590,P,Y9,6.938159879
534,LGA52660,P,Y9,5.087652439
176,LGA52730,P,Y9,3.839441536
341,LGA52800,P,Y9,6.125381714
237,LGA52870,P,Y9,5.107758621
26,LGA52940,P,Y9,5.019305019
25,LGA53010,P,Y9,4.562043796
45,LGA53080,P,Y9,6.965944272
118,LGA53150,P,Y9,2.04541515
263,LGA53220,P,Y9,2.982873993
566,LGA53290,P,Y9,5.266586024
103,LGA53360,P,Y9,4.907098618
700,LGA53430,P,Y9,2.907338954
262,LGA53570,P,Y9,6.232159848
48,LGA53640,P,Y9,5.047318612
56,LGA53710,P,Y9,6.862745098
3670,LGA53780,P,Y9,4.117165326
1545,LGA53800,P,Y9,5.290733511
171,LGA53920,P,Y9,7.329618517
950,LGA53990,P,Y9,4.833867603
193,LGA54060,P,Y9,6.783831283
45,LGA54130,P,Y9,5.154639175
3236,LGA54170,P,Y9,2.7205394
1748,LGA54200,P,Y9,3.968127852
989,LGA54280,P,Y9,4.43696725
489,LGA54310,P,Y9,3.140251734
186,LGA54340,P,Y9,5.776397516
58,LGA54410,P,Y9,5.912334353
21,LGA54480,P,Y9,5.011933174
82,LGA54550,P,Y9,5.348988911
44,LGA54620,P,Y9,6.32183908
16,LGA54690,P,Y9,4.984423676
33,LGA54760,P,Y9,5.454545455
1253,LGA54830,P,Y9,4.295067357
48,LGA54900,P,Y9,4.958677686
79,LGA54970,P,Y9,7.923771314
51,LGA55040,P,Y9,4.358974359
3810,LGA55110,P,Y9,5.968325579
454,LGA55180,P,Y9,6.317840245
42,LGA55250,P,Y9,4.866743917
2027,LGA55320,P,Y9,2.613258386
30,LGA55390,P,Y9,7.142857143
139,LGA55460,P,Y9,5.377176015
21,LGA55530,P,Y9,5.865921788
100,LGA55600,P,Y9,5.408328826
27,LGA55670,P,Y9,5.056179775
105,LGA55740,P,Y9,1.537785589
38,LGA55810,P,Y9,9.947643979
25,LGA55880,P,Y9,6.142506143
24,LGA55950,P,Y9,5.517241379
1171,LGA56090,P,Y9,3.882497265
7,LGA56160,P,Y9,5.555555556
897,LGA56230,P,Y9,6.871983452
58,LGA56300,P,Y9,5.258386219
33,LGA56370,P,Y9,4.992435703
251,LGA56460,P,Y9,6.490819757
173,LGA56580,P,Y9,1.080912215
124,LGA56620,P,Y9,10.41141898
555,LGA56730,P,Y9,6.380043683
163,LGA56790,P,Y9,5.951077035
15,LGA56860,P,Y9,7.462686567
13,LGA56930,P,Y9,1.112061591
27,LGA57000,P,Y9,5.23255814
260,LGA57080,P,Y9,1.269407284
67,LGA57140,P,Y9,7.322404372
222,LGA57210,P,Y9,5.470675209
375,LGA57280,P,Y9,3.499113558
51,LGA57350,P,Y9,6.107784431
73,LGA57420,P,Y9,5.155367232
3924,LGA57490,P,Y9,4.217495513
8,LGA57630,P,Y9,9.523809524
826,LGA57700,P,Y9,4.214715787
53,LGA57770,P,Y9,6.919060052
705,LGA57840,P,Y9,2.041348158
4779,LGA57910,P,Y9,2.833796837
197,LGA57980,P,Y9,1.227337861
3772,LGA58050,P,Y9,3.771773694
13,LGA58190,P,Y9,4.276315789
29,LGA58260,P,Y9,6.531531532
194,LGA58330,P,Y9,5.27604025
25,LGA58400,P,Y9,8.561643836
11,LGA58470,P,Y9,5.699481865
679,LGA58510,P,Y9,2.295314718
36,LGA58540,P,Y9,4.945054945
430,LGA58570,P,Y9,1.518307969
95,LGA58610,P,Y9,6.418918919
9,LGA58680,P,Y9,2.542372881
4740,LGA58760,P,Y9,3.440766551
220,LGA58820,P,Y9,6.736068585
37,LGA58890,P,Y9,5.754276827
15,LGA59030,P,Y9,5.836575875
40,LGA59100,P,Y9,7.042253521
41,LGA59170,P,Y9,5.345501956
36,LGA59250,P,Y9,5.479452055
59,LGA59310,P,Y9,5.694980695
22,LGA59320,P,Y9,6.896551724
36,LGA59330,P,Y9,8.23798627
281,LGA59340,P,Y9,5.240581872
7,LGA59350,P,Y9,2.265372168
68,LGA59360,P,Y9,6.563706564
144,LGA59370,P,Y9,4.943357364
253,LGA59499,P,Y9,4.573391179
13,LGA59799,P,Y9,3.009259259
576,LGA60210,P,Y9,11.28084606
1121,LGA60410,P,Y9,9.306766293
1371,LGA60610,P,Y9,9.308167561
1742,LGA60810,P,Y9,10.19607843
201,LGA61010,P,Y9,11.36877828
675,LGA61210,P,Y9,11.14597094
2563,LGA61410,P,Y9,5.944566856
747,LGA61510,P,Y9,9.498982706
1827,LGA61610,P,Y9,9.422868637
573,LGA61810,P,Y9,10.81744384
64,LGA62010,P,Y9,8.387942333
505,LGA62210,P,Y9,9.421641791
403,LGA62410,P,Y9,10.60526316
2830,LGA62610,P,Y9,7.797002425
1048,LGA62810,P,Y9,2.523780855
929,LGA63010,P,Y9,7.24648986
474,LGA63210,P,Y9,9.589318228
70,LGA63410,P,Y9,5.323193916
1207,LGA63610,P,Y9,4.418332235
864,LGA63810,P,Y9,9.978057512
3500,LGA64010,P,Y9,6.788866259
1312,LGA64210,P,Y9,8.583578672
941,LGA64610,P,Y9,9.18138355
900,LGA64810,P,Y9,7.95826333
495,LGA65010,P,Y9,10.50732329
215,LGA65210,P,Y9,10.72319202
1084,LGA65410,P,Y9,10.00092259
303,LGA65610,P,Y9,9.198542805
1284,LGA65810,P,Y9,7.192874349
50,LGA69499,P,Y9,6.024096386
0,LGA69799,P,Y9,0
734,LGA70200,P,Y9,3.911954378
423,LGA70420,P,Y9,8.836432003
16,LGA70540,P,Y9,12.5
261,LGA70620,P,Y9,10.22727273
74,LGA70700,P,Y9,7.047619048
1708,LGA71000,P,Y9,2.761475158
648,LGA71300,P,Y9,10.93855503
368,LGA72200,P,Y9,5.061202035
702,LGA72300,P,Y9,3.700579863
469,LGA72330,P,Y9,10.07518797
889,LGA72800,P,Y9,3.702932356
554,LGA73600,P,Y9,12.55951032
107,LGA74050,P,Y9,6.062322946
202,LGA74550,P,Y9,10.1
18,LGA74560,P,Y9,4.699738903
380,LGA74660,P,Y9,8.656036446
236,LGA74680,P,Y9,11.70634921
202,LGA79399,P,Y9,3.794852527
144,LGA79499,P,Y9,6.307490145
8,LGA79799,P,Y9,11.42857143
7270,LGA89399,P,Y9,2.353489607
22,LGA89499,P,Y9,4.426559356
0,LGA89799,P,Y9,#DIV/0!
135,LGA99399,P,Y9,3.783632287
3,LGA99499,P,Y9,6.52173913
3,LGA99799,P,Y9,50
1891,LGA10050,P,Y8,4.771396851
1078,LGA10130,P,Y8,4.709891646
1544,LGA10250,P,Y8,4.633992617
180,LGA10300,P,Y8,10.47120419
1304,LGA10470,P,Y8,4.131027054
1454,LGA10550,P,Y8,5.393775272
483,LGA10600,P,Y8,4.827103738
523,LGA10650,P,Y8,7.692307692
12005,LGA10750,P,Y8,4.85709893
301,LGA10800,P,Y8,6.628495926
320,LGA10850,P,Y8,5.854372484
1307,LGA10900,P,Y8,2.178950703
135,LGA10950,P,Y8,6.56614786
1841,LGA11100,P,Y8,4.923381382
127,LGA11150,P,Y8,6.466395112
142,LGA11200,P,Y8,11.58238173
1316,LGA11250,P,Y8,9.222144359
1535,LGA11300,P,Y8,4.976334047
593,LGA11350,P,Y8,2.343966165
618,LGA11400,P,Y8,6.206688762
1827,LGA11450,P,Y8,3.231169199
5266,LGA11500,P,Y8,4.480786903
2919,LGA11520,P,Y8,4.08680434
19128,LGA11570,P,Y8,7.285719183
165,LGA11600,P,Y8,7.805108798
11057,LGA11650,P,Y8,4.317066409
153,LGA11700,P,Y8,10.5444521
2629,LGA11720,P,Y8,6.19462771
2750,LGA11730,P,Y8,6.752940599
236,LGA11750,P,Y8,6.752503577
2858,LGA11800,P,Y8,5.004552777
195,LGA12000,P,Y8,5.968778696
268,LGA12150,P,Y8,8.839050132
813,LGA12350,P,Y8,8.195564516
11382,LGA12380,P,Y8,6.920789731
394,LGA12700,P,Y8,5.626160217
459,LGA12730,P,Y8,6.570283424
1742,LGA12750,P,Y8,5.645396506
16271,LGA12850,P,Y8,10.67034783
711,LGA12870,P,Y8,7.242538454
512,LGA12900,P,Y8,7.03973601
5233,LGA12930,P,Y8,4.473873196
323,LGA12950,P,Y8,9.728915663
610,LGA13010,P,Y8,8.623126944
1292,LGA13310,P,Y8,5.546492659
463,LGA13340,P,Y8,6.020806242
1540,LGA13450,P,Y8,7.934054611
672,LGA13510,P,Y8,7.632894139
651,LGA13550,P,Y8,6.978987993
388,LGA13660,P,Y8,9.360675513
2061,LGA13800,P,Y8,4.168857964
201,LGA13850,P,Y8,8.611825193
1028,LGA13910,P,Y8,7.225189767
1945,LGA14000,P,Y8,1.792180748
226,LGA14100,P,Y8,2.160405315
6025,LGA14170,P,Y8,4.01433835
957,LGA14200,P,Y8,7.591623037
253,LGA14300,P,Y8,5.030821237
1773,LGA14350,P,Y8,7.703002129
542,LGA14400,P,Y8,3.164778699
851,LGA14500,P,Y8,0.968399012
532,LGA14550,P,Y8,7.392996109
368,LGA14600,P,Y8,7.844809209
7093,LGA14650,P,Y8,4.597216911
299,LGA14700,P,Y8,1.067780873
599,LGA14750,P,Y8,7.281789448
1685,LGA14850,P,Y8,4.981080761
1065,LGA14870,P,Y8,6.312981624
9490,LGA14900,P,Y8,6.346849649
440,LGA14920,P,Y8,7.339449541
163,LGA14950,P,Y8,6.817231284
2529,LGA15050,P,Y8,4.386588729
4970,LGA15240,P,Y8,6.751158021
1140,LGA15270,P,Y8,6.176518394
666,LGA15300,P,Y8,6.719806276
140,LGA15350,P,Y8,0.624247559
717,LGA15520,P,Y8,7.691482514
247,LGA15560,P,Y8,8.499655884
686,LGA15650,P,Y8,5.757448594
1031,LGA15700,P,Y8,6.67486728
664,LGA15750,P,Y8,6.710459828
345,LGA15800,P,Y8,7.622624834
331,LGA15850,P,Y8,6.806498046
4710,LGA15900,P,Y8,3.782099668
391,LGA15950,P,Y8,0.674486804
3664,LGA15990,P,Y8,1.892307851
237,LGA16100,P,Y8,5.664435946
1655,LGA16150,P,Y8,5.45286811
738,LGA16200,P,Y8,6.634900656
4698,LGA16260,P,Y8,2.644868179
6667,LGA16350,P,Y8,4.508903512
3166,LGA16380,P,Y8,5.049039152
2433,LGA16400,P,Y8,4.439781022
1551,LGA16490,P,Y8,3.606892863
3027,LGA16550,P,Y8,2.604767232
1499,LGA16610,P,Y8,8.48810872
4904,LGA16650,P,Y8,5.515131749
2987,LGA16700,P,Y8,3.180501725
2984,LGA16900,P,Y8,5.709911979
4420,LGA16950,P,Y8,5.496692036
811,LGA17000,P,Y8,4.70554105
734,LGA17040,P,Y8,4.558439945
752,LGA17080,P,Y8,6.621466937
1104,LGA17100,P,Y8,3.381213439
4236,LGA17150,P,Y8,2.506568203
2998,LGA17200,P,Y8,1.560231276
2592,LGA17310,P,Y8,5.706360214
346,LGA17350,P,Y8,7.332061878
380,LGA17400,P,Y8,7.037037037
2347,LGA17420,P,Y8,2.013365245
3773,LGA17550,P,Y8,5.160152083
665,LGA17620,P,Y8,6.19007726
410,LGA17640,P,Y8,6.692784851
285,LGA17650,P,Y8,6.08844264
2153,LGA17750,P,Y8,4.536165013
154,LGA17850,P,Y8,6.214689266
432,LGA17900,P,Y8,9.083263246
116,LGA17950,P,Y8,5.571565802
598,LGA18020,P,Y8,8.083265747
712,LGA18050,P,Y8,1.304794018
218,LGA18100,P,Y8,7.367353836
440,LGA18200,P,Y8,8.305020763
1997,LGA18230,P,Y8,5.252222398
1101,LGA18250,P,Y8,1.920594495
1204,LGA18350,P,Y8,3.202979516
1336,LGA18400,P,Y8,3.709462461
8957,LGA18450,P,Y8,5.592741986
346,LGA18500,P,Y8,0.786703349
380,LGA18710,P,Y8,3.14179413
40,LGA19399,P,Y8,4.656577416
419,LGA19499,P,Y8,3.655557494
27,LGA19799,P,Y8,7.317073171
621,LGA20110,P,Y8,6.24120603
759,LGA20260,P,Y8,8.019864751
4394,LGA20570,P,Y8,5.601305357
4569,LGA20660,P,Y8,4.78444349
1688,LGA20740,P,Y8,6.377030601
2299,LGA20830,P,Y8,6.147387561
1838,LGA20910,P,Y8,2.469799379
843,LGA21010,P,Y8,7.515378443
2933,LGA21110,P,Y8,2.246201446
14859,LGA21180,P,Y8,9.833494368
469,LGA21270,P,Y8,9.488165082
2325,LGA21370,P,Y8,8.005646994
3007,LGA21450,P,Y8,4.374645387
11128,LGA21610,P,Y8,5.089109726
1063,LGA21670,P,Y8,10.04915863
1269,LGA21750,P,Y8,7.659805638
1026,LGA21830,P,Y8,8.213256484
9361,LGA21890,P,Y8,7.834718491
2575,LGA22110,P,Y8,7.049000821
4491,LGA22170,P,Y8,4.298348041
820,LGA22250,P,Y8,9.700697977
3838,LGA22310,P,Y8,3.486175199
1320,LGA22410,P,Y8,8.421052632
759,LGA22490,P,Y8,4.784417549
5094,LGA22620,P,Y8,5.97711939
11123,LGA22670,P,Y8,9.346666106
10578,LGA22750,P,Y8,5.791879979
3792,LGA22830,P,Y8,7.825333278
714,LGA22910,P,Y8,5.675675676
541,LGA22980,P,Y8,11.67709907
4694,LGA23110,P,Y8,6.746870194
1090,LGA23190,P,Y8,7.173884428
11379,LGA23270,P,Y8,7.829982247
625,LGA23350,P,Y8,5.001600512
6111,LGA23430,P,Y8,5.113593573
4900,LGA23670,P,Y8,4.056492872
4094,LGA23810,P,Y8,7.118390625
598,LGA23940,P,Y8,9.869615448
1342,LGA24130,P,Y8,3.856211028
5185,LGA24210,P,Y8,5.600259221
368,LGA24250,P,Y8,5.49499776
3643,LGA24330,P,Y8,5.433907103
3571,LGA24410,P,Y8,4.174215946
1516,LGA24600,P,Y8,1.207564002
4969,LGA24650,P,Y8,5.131197142
3493,LGA24780,P,Y8,8.396634615
1666,LGA24850,P,Y8,5.419824978
1930,LGA24900,P,Y8,8.396415209
7182,LGA24970,P,Y8,4.879838562
5912,LGA25060,P,Y8,6.346343767
1228,LGA25150,P,Y8,5.089944458
10168,LGA25250,P,Y8,7.676279632
5640,LGA25340,P,Y8,4.595753003
726,LGA25430,P,Y8,4.7265625
779,LGA25490,P,Y8,6.212616636
658,LGA25620,P,Y8,5.896057348
1093,LGA25710,P,Y8,2.363396545
811,LGA25810,P,Y8,8.711999141
1982,LGA25900,P,Y8,2.267267611
451,LGA25990,P,Y8,7.650551315
77,LGA26080,P,Y8,3.175257732
1447,LGA26170,P,Y8,6.406907239
960,LGA26260,P,Y8,7.639054667
1924,LGA26350,P,Y8,2.179280973
616,LGA26430,P,Y8,7.283045637
644,LGA26490,P,Y8,2.89868119
1261,LGA26610,P,Y8,7.945809704
346,LGA26670,P,Y8,7.211338058
1501,LGA26700,P,Y8,6.762175069
1642,LGA26730,P,Y8,6.260484978
2199,LGA26810,P,Y8,6.504762468
251,LGA26890,P,Y8,8.117723157
5248,LGA26980,P,Y8,4.08439633
11600,LGA27070,P,Y8,7.810711448
1499,LGA27170,P,Y8,5.042045072
6615,LGA27260,P,Y8,4.253964579
2350,LGA27350,P,Y8,3.111346485
4619,LGA27450,P,Y8,4.012648661
528,LGA27630,P,Y8,9.841565704
13,LGA29399,P,Y8,1.763907734
228,LGA29499,P,Y8,3.378278263
0,LGA29799,P,Y8,0
218,LGA30250,P,Y8,24.82915718
303,LGA30300,P,Y8,9.088182364
1003,LGA30370,P,Y8,9.287037037
244,LGA30410,P,Y8,10.91234347
35,LGA30450,P,Y8,15.48672566
203,LGA30760,P,Y8,13.18181818
36,LGA30900,P,Y8,10.46511628
30209,LGA31000,P,Y8,3.361575508
29,LGA31750,P,Y8,10.03460208
6552,LGA31820,P,Y8,8.896975952
1334,LGA31900,P,Y8,9.883677854
29,LGA31950,P,Y8,10.54545455
4759,LGA32080,P,Y8,3.976138158
145,LGA32250,P,Y8,9.564643799
1908,LGA32260,P,Y8,8.420866802
867,LGA32270,P,Y8,4.265892541
869,LGA32310,P,Y8,9.87163467
81,LGA32330,P,Y8,10.72847682
170,LGA32450,P,Y8,7.157894737
189,LGA32500,P,Y8,5.6
10,LGA32600,P,Y8,4.484304933
14,LGA32750,P,Y8,5.882352941
99,LGA32770,P,Y8,12.20715166
347,LGA32810,P,Y8,3.638460732
79,LGA33100,P,Y8,12.21020093
148,LGA33200,P,Y8,11.82108626
6553,LGA33220,P,Y8,8.037926551
2142,LGA33360,P,Y8,4.687089716
13347,LGA33430,P,Y8,3.047308975
654,LGA33610,P,Y8,8.107103012
3179,LGA33620,P,Y8,8.146477718
1060,LGA33800,P,Y8,12.03178207
80,LGA33830,P,Y8,12.48049922
7983,LGA33960,P,Y8,5.655004357
513,LGA33980,P,Y8,3.393305993
94,LGA34420,P,Y8,13.96731055
1739,LGA34530,P,Y8,6.170824314
48,LGA34570,P,Y8,9.979209979
2601,LGA34580,P,Y8,8.724674628
11402,LGA34590,P,Y8,5.086227662
190,LGA34710,P,Y8,6.592643997
5388,LGA34770,P,Y8,6.16088274
41,LGA34800,P,Y8,6.259541985
31,LGA34830,P,Y8,13.83928571
756,LGA34860,P,Y8,7.890616846
1429,LGA34880,P,Y8,8.372883342
15594,LGA35010,P,Y8,4.839685796
85,LGA35250,P,Y8,11.01036269
607,LGA35300,P,Y8,4.437134503
350,LGA35600,P,Y8,10.59322034
65,LGA35670,P,Y8,10.17214397
1426,LGA35740,P,Y8,3.387575722
1026,LGA35760,P,Y8,12.28448276
117,LGA35780,P,Y8,7.03125
211,LGA35790,P,Y8,13.13823163
138,LGA35800,P,Y8,10.58282209
83,LGA36070,P,Y8,15.2014652
49,LGA36150,P,Y8,7.740916272
5083,LGA36250,P,Y8,4.446096654
71,LGA36300,P,Y8,11.26984127
4680,LGA36370,P,Y8,7.747189988
2231,LGA36510,P,Y8,7.149495273
1653,LGA36580,P,Y8,8.769696005
2568,LGA36630,P,Y8,10.21560983
2394,LGA36660,P,Y8,8.768267223
9504,LGA36720,P,Y8,4.100493146
1468,LGA36820,P,Y8,7.49859529
8507,LGA36910,P,Y8,6.938938645
135,LGA36950,P,Y8,5.415162455
323,LGA36960,P,Y8,11.27006281
6345,LGA37010,P,Y8,4.436783699
53,LGA37300,P,Y8,1.921682379
2076,LGA37310,P,Y8,8.308320327
1374,LGA37340,P,Y8,5.11408047
74,LGA37400,P,Y8,7.956989247
59,LGA37550,P,Y8,9.866220736
27,LGA37570,P,Y8,12.67605634
116,LGA37600,P,Y8,7.304785894
512,LGA39499,P,Y8,4.405817055
17,LGA39799,P,Y8,11.80555556
253,LGA40070,P,Y8,1.231023745
765,LGA40120,P,Y8,2.557416508
965,LGA40220,P,Y8,4.585412212
175,LGA40250,P,Y8,10.54216867
1138,LGA40310,P,Y8,6.229813325
204,LGA40430,P,Y8,9.595484478
767,LGA40520,P,Y8,9.283466473
807,LGA40700,P,Y8,2.347841266
2958,LGA40910,P,Y8,7.384292775
180,LGA41010,P,Y8,6.94980695
6523,LGA41060,P,Y8,7.19271356
409,LGA41140,P,Y8,5.767061478
122,LGA41190,P,Y8,9.145427286
115,LGA41330,P,Y8,7.920110193
931,LGA41560,P,Y8,8.097060358
54,LGA41750,P,Y8,6.593406593
113,LGA41830,P,Y8,8.458083832
91,LGA41960,P,Y8,8.617424242
1066,LGA42030,P,Y8,5.891455731
267,LGA42110,P,Y8,8.140243902
396,LGA42250,P,Y8,6.238185255
912,LGA42600,P,Y8,3.090163657
206,LGA42750,P,Y8,5.428194993
108,LGA43080,P,Y8,12.69095182
82,LGA43220,P,Y8,10.43256997
161,LGA43360,P,Y8,8.367983368
463,LGA43650,P,Y8,4.253950753
185,LGA43710,P,Y8,4.390128144
861,LGA43790,P,Y8,9.562416704
369,LGA43920,P,Y8,5.434462445
0,LGA44000,P,Y8,0
3172,LGA44060,P,Y8,4.452804762
582,LGA44210,P,Y8,8.035344471
1452,LGA44340,P,Y8,2.8595624
794,LGA44550,P,Y8,3.146174268
1567,LGA44620,P,Y8,7.815461347
197,LGA44830,P,Y8,8.400852878
1444,LGA45040,P,Y8,8.760541164
388,LGA45090,P,Y8,6.078646405
257,LGA45120,P,Y8,7.170758929
1551,LGA45290,P,Y8,5.335397317
4633,LGA45340,P,Y8,3.585330558
73,LGA45400,P,Y8,9.959072306
147,LGA45540,P,Y8,10.57553957
3748,LGA45680,P,Y8,5.726858784
6524,LGA45890,P,Y8,6.735494528
717,LGA46090,P,Y8,6.637045265
735,LGA46300,P,Y8,6.803035913
1304,LGA46450,P,Y8,9.617228409
730,LGA46510,P,Y8,4.446339384
671,LGA46670,P,Y8,8.916943522
50,LGA46860,P,Y8,4.329004329
29,LGA46970,P,Y8,1.043916487
6720,LGA47140,P,Y8,6.354850302
130,LGA47290,P,Y8,8.029647931
110,LGA47490,P,Y8,6.853582555
349,LGA47630,P,Y8,6.82040258
3071,LGA47700,P,Y8,3.994121319
385,LGA47800,P,Y8,9.134045077
197,LGA47910,P,Y8,9.358669834
1019,LGA47980,P,Y8,3.346249836
733,LGA48050,P,Y8,5.941476858
410,LGA48130,P,Y8,7.880069191
184,LGA48260,P,Y8,3.011949583
740,LGA48340,P,Y8,8.084780946
2716,LGA48410,P,Y8,5.703605704
989,LGA48540,P,Y8,5.889358661
55,LGA48640,P,Y8,5.80781415
202,LGA48750,P,Y8,4.69330855
809,LGA48830,P,Y8,8.769647696
217,LGA49399,P,Y8,7.250250585
139,LGA49499,P,Y8,5.385509492
0,LGA49799,P,Y8,0
1231,LGA50080,P,Y8,4.311129789
1567,LGA50210,P,Y8,2.633879047
119,LGA50250,P,Y8,1.063639614
205,LGA50280,P,Y8,1.906444713
510,LGA50350,P,Y8,4.264927245
2267,LGA50420,P,Y8,4.293723247
1328,LGA50490,P,Y8,4.093080598
65,LGA50560,P,Y8,4.513888889
49,LGA50630,P,Y8,3.482587065
63,LGA50770,P,Y8,4.6875
132,LGA50840,P,Y8,3.556034483
40,LGA50910,P,Y8,5.121638924
358,LGA50980,P,Y8,3.002096436
49,LGA51080,P,Y8,5.744431419
45,LGA51120,P,Y8,6.155950752
1189,LGA51190,P,Y8,4.670804525
864,LGA51260,P,Y8,3.089355312
299,LGA51310,P,Y8,1.490008472
2141,LGA51330,P,Y8,3.018979667
249,LGA51400,P,Y8,2.056491576
25,LGA51470,P,Y8,5.681818182
263,LGA51540,P,Y8,6.095017381
27,LGA51610,P,Y8,2.583732057
114,LGA51680,P,Y8,2.721413225
52,LGA51750,P,Y8,0.657312603
3043,LGA51820,P,Y8,3.797768515
354,LGA51890,P,Y8,5.177709522
97,LGA51960,P,Y8,3.637045369
24,LGA52030,P,Y8,2.742857143
52,LGA52100,P,Y8,5.836139169
68,LGA52170,P,Y8,1.13960114
53,LGA52240,P,Y8,6.057142857
35,LGA52310,P,Y8,5.007153076
9,LGA52380,P,Y8,5.590062112
55,LGA52450,P,Y8,5.213270142
64,LGA52520,P,Y8,5.760576058
142,LGA52590,P,Y8,5.354449472
350,LGA52660,P,Y8,3.334603659
110,LGA52730,P,Y8,2.39965096
290,LGA52800,P,Y8,5.209268906
175,LGA52870,P,Y8,3.771551724
18,LGA52940,P,Y8,3.474903475
21,LGA53010,P,Y8,3.832116788
35,LGA53080,P,Y8,5.417956656
139,LGA53150,P,Y8,2.409429711
189,LGA53220,P,Y8,2.143586254
421,LGA53290,P,Y8,3.91737229
48,LGA53360,P,Y8,2.28680324
1050,LGA53430,P,Y8,4.361008431
184,LGA53570,P,Y8,4.376784015
30,LGA53640,P,Y8,3.154574132
52,LGA53710,P,Y8,6.37254902
3489,LGA53780,P,Y8,3.914111668
1400,LGA53800,P,Y8,4.794192179
222,LGA53920,P,Y8,9.515645092
692,LGA53990,P,Y8,3.521090928
152,LGA54060,P,Y8,5.342706503
26,LGA54130,P,Y8,2.978235968
2137,LGA54170,P,Y8,1.796598485
1254,LGA54200,P,Y8,2.846700415
635,LGA54280,P,Y8,2.848811126
266,LGA54310,P,Y8,1.708194195
240,LGA54340,P,Y8,7.453416149
85,LGA54410,P,Y8,8.664627931
9,LGA54480,P,Y8,2.14797136
61,LGA54550,P,Y8,3.979125897
35,LGA54620,P,Y8,5.028735632
25,LGA54690,P,Y8,7.788161994
25,LGA54760,P,Y8,4.132231405
821,LGA54830,P,Y8,2.814246049
36,LGA54900,P,Y8,3.719008264
45,LGA54970,P,Y8,4.513540622
29,LGA55040,P,Y8,2.478632479
2604,LGA55110,P,Y8,4.079139057
363,LGA55180,P,Y8,5.051489006
38,LGA55250,P,Y8,4.403244496
1910,LGA55320,P,Y8,2.462419101
22,LGA55390,P,Y8,5.238095238
128,LGA55460,P,Y8,4.951644101
19,LGA55530,P,Y8,5.30726257
90,LGA55600,P,Y8,4.867495944
22,LGA55670,P,Y8,4.119850187
71,LGA55740,P,Y8,1.03983597
14,LGA55810,P,Y8,3.664921466
18,LGA55880,P,Y8,4.422604423
26,LGA55950,P,Y8,5.977011494
768,LGA56090,P,Y8,2.546334671
10,LGA56160,P,Y8,7.936507937
588,LGA56230,P,Y8,4.504711561
33,LGA56300,P,Y8,2.991840435
31,LGA56370,P,Y8,4.689863843
198,LGA56460,P,Y8,5.120248254
161,LGA56580,P,Y8,1.005935645
286,LGA56620,P,Y8,24.01343409
386,LGA56730,P,Y8,4.437291643
132,LGA56790,P,Y8,4.819277108
7,LGA56860,P,Y8,3.482587065
5,LGA56930,P,Y8,0.427715997
11,LGA57000,P,Y8,2.131782946
218,LGA57080,P,Y8,1.064349185
58,LGA57140,P,Y8,6.338797814
180,LGA57210,P,Y8,4.435682602
219,LGA57280,P,Y8,2.043482318
57,LGA57350,P,Y8,6.826347305
69,LGA57420,P,Y8,4.872881356
2412,LGA57490,P,Y8,2.592405499
3,LGA57630,P,Y8,3.571428571
469,LGA57700,P,Y8,2.393101337
20,LGA57770,P,Y8,2.610966057
