"LGA_CODE_2016","sex","age","pop"
"LGA26700","F",12,168
"LGA26730","F",12,208
"LGA26810","F",12,235
"LGA26890","F",12,25
"LGA26980","F",12,931
"LGA27070","F",12,1177
"LGA27170","F",12,251
"LGA27260","F",12,1357
"LGA27350","F",12,247
"LGA27450","F",12,971
"LGA27630","F",12,45
"LGA29399","F",12,3
"LGA29499","F",12,10
"LGA29799","F",12,0
"LGA30250","F",12,13
"LGA30300","F",12,35
"LGA30370","F",12,90
"LGA30410","F",12,11
"LGA30450","F",12,0
"LGA30760","F",12,6
"LGA30900","F",12,0
"LGA31000","F",12,6185
"LGA31750","F",12,0
"LGA31820","F",12,550
"LGA31900","F",12,100
"LGA31950","F",12,0
"LGA32080","F",12,1063
"LGA32250","F",12,3
"LGA32260","F",12,154
"LGA32270","F",12,176
"LGA32310","F",12,96
"LGA32330","F",12,10
"LGA32450","F",12,10
"LGA32500","F",12,12
"LGA32600","F",12,0
"LGA32750","F",12,0
"LGA32770","F",12,12
"LGA32810","F",12,56
"LGA33100","F",12,6
"LGA33200","F",12,3
"LGA33220","F",12,648
"LGA33360","F",12,437
"LGA33430","F",12,3112
"LGA33610","F",12,64
"LGA33620","F",12,316
"LGA33800","F",12,62
"LGA33830","F",12,5
"LGA33960","F",12,1324
"LGA33980","F",12,115
"LGA34420","F",12,7
"LGA34530","F",12,214
"LGA34570","F",12,8
"LGA34580","F",12,283
"LGA34590","F",12,2122
"LGA34710","F",12,23
"LGA34770","F",12,772
"LGA34800","F",12,0
"LGA34830","F",12,0
"LGA34860","F",12,83
"LGA34880","F",12,161
"LGA35010","F",12,2873
"LGA35250","F",12,13
"LGA35300","F",12,117
"LGA35600","F",12,21
"LGA35670","F",12,6
"LGA35740","F",12,347
"LGA35760","F",12,57
"LGA35780","F",12,28
"LGA35790","F",12,18
"LGA35800","F",12,6
"LGA36070","F",12,8
"LGA36150","F",12,4
"LGA36250","F",12,969
"LGA36300","F",12,0
"LGA36370","F",12,528
"LGA36510","F",12,280
"LGA36580","F",12,171
"LGA36630","F",12,197
"LGA36660","F",12,225
"LGA36720","F",12,1839
"LGA36820","F",12,153
"LGA36910","F",12,1086
"LGA36950","F",12,32
"LGA36960","F",12,26
"LGA37010","F",12,1131
"LGA37300","F",12,35
"LGA37310","F",12,211
"LGA37340","F",12,172
"LGA37400","F",12,4
"LGA37550","F",12,12
"LGA37570","F",12,0
"LGA37600","F",12,26
"LGA39499","F",12,15
"LGA39799","F",12,0
"LGA40070","F",12,29
"LGA40120","F",12,263
"LGA40220","F",12,141
"LGA40250","F",12,31
"LGA40310","F",12,149
"LGA40430","F",12,6
"LGA40520","F",12,54
"LGA40700","F",12,302
"LGA40910","F",12,251
"LGA41010","F",12,24
"LGA41060","F",12,548
"LGA41140","F",12,57
"LGA41190","F",12,8
"LGA41330","F",12,5
"LGA41560","F",12,68
"LGA41750","F",12,4
"LGA41830","F",12,10
"LGA41960","F",12,11
"LGA42030","F",12,125
"LGA42110","F",12,32
"LGA42250","F",12,57
"LGA42600","F",12,149
"LGA42750","F",12,20
"LGA43080","F",12,8
"LGA43220","F",12,11
"LGA43360","F",12,13
"LGA43650","F",12,111
"LGA43710","F",12,37
"LGA43790","F",12,63
"LGA43920","F",12,54
"LGA44000","F",12,0
"LGA44060","F",12,421
"LGA44210","F",12,41
"LGA44340","F",12,399
"LGA44550","F",12,216
"LGA44620","F",12,134
"LGA44830","F",12,13
"LGA45040","F",12,116
"LGA45090","F",12,38
"LGA45120","F",12,25
"LGA45290","F",12,146
"LGA45340","F",12,993
"LGA45400","F",12,5
"LGA45540","F",12,11
"LGA45680","F",12,562
"LGA45890","F",12,582
"LGA46090","F",12,89
"LGA46300","F",12,80
"LGA46450","F",12,118
"LGA46510","F",12,103
"LGA46670","F",12,57
"LGA46860","F",12,3
"LGA46970","F",12,38
"LGA47140","F",12,811
"LGA47290","F",12,12
"LGA47490","F",12,20
"LGA47630","F",12,36
"LGA47700","F",12,555
"LGA47800","F",12,34
"LGA47910","F",12,16
"LGA47980","F",12,213
"LGA48050","F",12,60
"LGA48130","F",12,46
"LGA48260","F",12,52
"LGA48340","F",12,62
"LGA48410","F",12,240
"LGA48540","F",12,156
"LGA48640","F",12,10
"LGA48750","F",12,33
"LGA48830","F",12,57
"LGA49399","F",12,16
"LGA49499","F",12,12
"LGA49799","F",12,0
"LGA50080","F",12,256
"LGA50210","F",12,468
"LGA50250","F",12,34
"LGA50280","F",12,102
"LGA50350","F",12,69
"LGA50420","F",12,261
"LGA50490","F",12,144
"LGA50560","F",12,3
"LGA50630","F",12,5
"LGA50770","F",12,15
"LGA50840","F",12,32
"LGA50910","F",12,0
"LGA50980","F",12,108
"LGA51080","F",12,7
"LGA51120","F",12,9
"LGA51190","F",12,196
"LGA51260","F",12,240
"LGA51310","F",12,148
"LGA51330","F",12,524
"LGA51400","F",12,135
"LGA51470","F",12,3
"LGA51540","F",12,31
"LGA51610","F",12,8
"LGA51680","F",12,39
"LGA51750","F",12,60
"LGA51820","F",12,613
"LGA51890","F",12,41
"LGA51960","F",12,33
"LGA52030","F",12,0
"LGA52100","F",12,0
"LGA52170","F",12,49
"LGA52240","F",12,8
"LGA52310","F",12,3
"LGA52380","F",12,0
"LGA52450","F",12,14
"LGA52520","F",12,4
"LGA52590","F",12,10
"LGA52660","F",12,82
"LGA52730","F",12,37
"LGA52800","F",12,55
"LGA52870","F",12,42
"LGA52940","F",12,0
"LGA53010","F",12,0
"LGA53080","F",12,9
"LGA53150","F",12,55
"LGA53220","F",12,45
"LGA53290","F",12,116
"LGA53360","F",12,15
"LGA53430","F",12,118
"LGA53570","F",12,27
"LGA53640","F",12,3
"LGA53710","F",12,3
"LGA53780","F",12,714
"LGA53800","F",12,245
"LGA53920","F",12,33
"LGA53990","F",12,185
"LGA54060","F",12,24
"LGA54130","F",12,3
"LGA54170","F",12,1035
"LGA54200","F",12,354
"LGA54280","F",12,167
"LGA54310","F",12,103
"LGA54340","F",12,32
"LGA54410","F",12,4
"LGA54480","F",12,0
"LGA54550","F",12,10
"LGA54620","F",12,4
"LGA54690","F",12,0
"LGA54760","F",12,3
"LGA54830","F",12,225
"LGA54900","F",12,0
"LGA54970","F",12,3
"LGA55040","F",12,6
"LGA55110","F",12,455
"LGA55180","F",12,68
"LGA55250","F",12,6
"LGA55320","F",12,594
"LGA55390","F",12,3
"LGA55460","F",12,16
"LGA55530","F",12,0
"LGA55600","F",12,16
"LGA55670","F",12,4
"LGA55740","F",12,80
"LGA55810","F",12,0
"LGA55880","F",12,4
"LGA55950","F",12,4
"LGA56090","F",12,220
"LGA56160","F",12,0
"LGA56230","F",12,110
"LGA56300","F",12,3
"LGA56370","F",12,3
"LGA56460","F",12,35
"LGA56580","F",12,135
"LGA56620","F",12,12
"LGA56730","F",12,59
"LGA56790","F",12,14
"LGA56860","F",12,0
"LGA56930","F",12,23
"LGA57000","F",12,3
"LGA57080","F",12,25
"LGA57140","F",12,3
"LGA57210","F",12,27
"LGA57280","F",12,72
"LGA57350","F",12,3
"LGA57420","F",12,8
"LGA57490","F",12,865
"LGA57630","F",12,0
"LGA57700","F",12,215
"LGA57770","F",12,3
"LGA57840","F",12,185
"LGA57910","F",12,1038
"LGA57980","F",12,82
"LGA58050","F",12,868
"LGA58190","F",12,3
"LGA58260","F",12,4
"LGA58330","F",12,31
"LGA58400","F",12,0
"LGA58470","F",12,4
"LGA58510","F",12,106
"LGA58540","F",12,3
"LGA58570","F",12,126
"LGA58610","F",12,17
"LGA58680","F",12,0
"LGA58760","F",12,1319
"LGA58820","F",12,24
"LGA58890","F",12,4
"LGA59030","F",12,4
"LGA59100","F",12,3
"LGA59170","F",12,3
"LGA59250","F",12,3
"LGA59310","F",12,4
"LGA59320","F",12,3
"LGA59330","F",12,0
"LGA59340","F",12,47
"LGA59350","F",12,0
"LGA59360","F",12,0
"LGA59370","F",12,15
"LGA59499","F",12,13
"LGA59799","F",12,0
"LGA60210","F",12,23
"LGA60410","F",12,99
"LGA60610","F",12,108
"LGA60810","F",12,132
"LGA61010","F",12,13
"LGA61210","F",12,54
"LGA61410","F",12,294
"LGA61510","F",12,62
"LGA61610","F",12,156
"LGA61810","F",12,35
"LGA62010","F",12,3
"LGA62210","F",12,46
"LGA62410","F",12,13
"LGA62610","F",12,248
"LGA62810","F",12,218
"LGA63010","F",12,95
"LGA63210","F",12,27
"LGA63410","F",12,8
"LGA63610","F",12,224
"LGA63810","F",12,55
"LGA64010","F",12,352
"LGA64210","F",12,99
"LGA64610","F",12,83
"LGA64810","F",12,81
"LGA65010","F",12,47
"LGA65210","F",12,13
"LGA65410","F",12,63
"LGA65610","F",12,20
"LGA65810","F",12,145
"LGA69499","F",12,4
"LGA69799","F",12,0
"LGA70200","F",12,147
"LGA70420","F",12,42
"LGA70540","F",12,0
"LGA70620","F",12,27
"LGA70700","F",12,3
"LGA71000","F",12,414
"LGA71300","F",12,74
"LGA72200","F",12,62
"LGA72300","F",12,129
"LGA72330","F",12,41
"LGA72800","F",12,221
"LGA73600","F",12,59
"LGA74050","F",12,24
"LGA74550","F",12,12
"LGA74560","F",12,3
"LGA74660","F",12,42
"LGA74680","F",12,26
"LGA79399","F",12,43
"LGA79499","F",12,4
"LGA79799","F",12,0
"LGA89399","F",12,2121
"LGA89499","F",12,0
"LGA89799","F",12,0
"LGA99399","F",12,23
"LGA99499","F",12,0
"LGA99799","F",12,0
"LGA10050","P",12,589
"LGA10130","P",12,397
"LGA10250","P",12,482
"LGA10300","P",12,31
"LGA10470","P",12,553
"LGA10550","P",12,365
"LGA10600","P",12,159
"LGA10650","P",12,98
"LGA10750","P",12,4521
"LGA10800","P",12,103
"LGA10850","P",12,116
"LGA10900","P",12,1002
"LGA10950","P",12,33
"LGA11100","P",12,449
"LGA11150","P",12,33
"LGA11200","P",12,20
"LGA11250","P",12,198
"LGA11300","P",12,335
"LGA11350","P",12,367
"LGA11400","P",12,202
"LGA11450","P",12,1158
"LGA11500","P",12,2129
"LGA11520","P",12,755
"LGA11570","P",12,4332
"LGA11600","P",12,34
"LGA11650","P",12,4093
"LGA11700","P",12,12
"LGA11720","P",12,657
"LGA11730","P",12,525
"LGA11750","P",12,48
"LGA11800","P",12,890
"LGA12000","P",12,57
"LGA12150","P",12,58
"LGA12350","P",12,170
"LGA12380","P",12,2435
"LGA12700","P",12,108
"LGA12730","P",12,103
"LGA12750","P",12,389
"LGA12850","P",12,2608
"LGA12870","P",12,149
"LGA12900","P",12,132
"LGA12930","P",12,1550
"LGA12950","P",12,34
"LGA13010","P",12,124
"LGA13310","P",12,338
"LGA13340","P",12,155
"LGA13450","P",12,368
"LGA13510","P",12,163
"LGA13550","P",12,142
"LGA13660","P",12,57
"LGA13800","P",12,860
"LGA13850","P",12,37
"LGA13910","P",12,242
"LGA14000","P",12,1857
"LGA14100","P",12,193
"LGA14170","P",12,1464
"LGA14200","P",12,247
"LGA14300","P",12,66
"LGA14350","P",12,335
"LGA14400","P",12,279
"LGA14500","P",12,1872
"LGA14550","P",12,106
"LGA14600","P",12,70
"LGA14650","P",12,2292
"LGA14700","P",12,408
"LGA14750","P",12,171
"LGA14850","P",12,566
"LGA14870","P",12,217
"LGA14900","P",12,3039
"LGA14920","P",12,92
"LGA14950","P",12,44
"LGA15050","P",12,1068
"LGA15240","P",12,1001
"LGA15270","P",12,265
"LGA15300","P",12,151
"LGA15350","P",12,373
"LGA15520","P",12,125
"LGA15560","P",12,57
"LGA15650","P",12,208
"LGA15700","P",12,245
"LGA15750","P",12,169
"LGA15800","P",12,59
"LGA15850","P",12,95
"LGA15900","P",12,1627
"LGA15950","P",12,361
"LGA15990","P",12,3259
"LGA16100","P",12,57
"LGA16150","P",12,523
"LGA16200","P",12,191
"LGA16260","P",12,2261
"LGA16350","P",12,2509
"LGA16380","P",12,927
"LGA16400","P",12,791
"LGA16490","P",12,680
"LGA16550","P",12,1230
"LGA16610","P",12,278
"LGA16650","P",12,981
"LGA16700","P",12,1080
"LGA16900","P",12,915
"LGA16950","P",12,1127
"LGA17000","P",12,306
"LGA17040","P",12,268
"LGA17080","P",12,185
"LGA17100","P",12,428
"LGA17150","P",12,2726
"LGA17200","P",12,640
"LGA17310","P",12,828
"LGA17350","P",12,83
"LGA17400","P",12,74
"LGA17420","P",12,2303
"LGA17550","P",12,970
"LGA17620","P",12,215
"LGA17640","P",12,91
"LGA17650","P",12,97
"LGA17750","P",12,813
"LGA17850","P",12,20
"LGA17900","P",12,77
"LGA17950","P",12,29
"LGA18020","P",12,117
"LGA18050","P",12,568
"LGA18100","P",12,37
"LGA18200","P",12,77
"LGA18230","P",12,639
"LGA18250","P",12,804
"LGA18350","P",12,578
"LGA18400","P",12,727
"LGA18450","P",12,2416
"LGA18500","P",12,535
"LGA18710","P",12,226
"LGA19399","P",12,6
"LGA19499","P",12,31
"LGA19799","P",12,3
"LGA20110","P",12,152
"LGA20260","P",12,128
"LGA20570","P",12,1268
"LGA20660","P",12,1312
"LGA20740","P",12,364
"LGA20830","P",12,601
"LGA20910","P",12,1372
"LGA21010","P",12,156
"LGA21110","P",12,2158
"LGA21180","P",12,2255
"LGA21270","P",12,73
"LGA21370","P",12,443
"LGA21450","P",12,1275
"LGA21610","P",12,4168
"LGA21670","P",12,138
"LGA21750","P",12,253
"LGA21830","P",12,174
"LGA21890","P",12,1400
"LGA22110","P",12,512
"LGA22170","P",12,1530
"LGA22250","P",12,112
"LGA22310","P",12,1655
"LGA22410","P",12,245
"LGA22490","P",12,369
"LGA22620","P",12,1322
"LGA22670","P",12,1645
"LGA22750","P",12,2683
"LGA22830","P",12,826
"LGA22910","P",12,166
"LGA22980","P",12,62
"LGA23110","P",12,898
"LGA23190","P",12,226
"LGA23270","P",12,2676
"LGA23350","P",12,222
"LGA23430","P",12,1684
"LGA23670","P",12,1701
"LGA23810","P",12,859
"LGA23940","P",12,103
"LGA24130","P",12,660
"LGA24210","P",12,1386
"LGA24250","P",12,88
"LGA24330","P",12,689
"LGA24410","P",12,1263
"LGA24600","P",12,366
"LGA24650","P",12,2039
"LGA24780","P",12,670
"LGA24850","P",12,516
"LGA24900","P",12,365
"LGA24970","P",12,1986
"LGA25060","P",12,1202
"LGA25150","P",12,402
"LGA25250","P",12,1409
"LGA25340","P",12,1863
"LGA25430","P",12,194
"LGA25490","P",12,248
"LGA25620","P",12,167
"LGA25710","P",12,906
"LGA25810","P",12,120
"LGA25900","P",12,620
"LGA25990","P",12,81
"LGA26080","P",12,19
"LGA26170","P",12,346
"LGA26260","P",12,201
"LGA26350","P",12,822
"LGA26430","P",12,94
"LGA26490","P",12,432
"LGA26610","P",12,240
"LGA26670","P",12,86
"LGA26700","P",12,345
"LGA26730","P",12,433
"LGA26810","P",12,483
"LGA26890","P",12,53
"LGA26980","P",12,1909
"LGA27070","P",12,2477
"LGA27170","P",12,518
"LGA27260","P",12,2804
"LGA27350","P",12,487
"LGA27450","P",12,1935
"LGA27630","P",12,72
"LGA29399","P",12,8
"LGA29499","P",12,18
"LGA29799","P",12,0
"LGA30250","P",12,18
"LGA30300","P",12,63
"LGA30370","P",12,191
"LGA30410","P",12,25
"LGA30450","P",12,0
"LGA30760","P",12,11
"LGA30900","P",12,9
"LGA31000","P",12,12729
"LGA31750","P",12,3
"LGA31820","P",12,1113
"LGA31900","P",12,193
"LGA31950","P",12,3
"LGA32080","P",12,2115
"LGA32250","P",12,22
"LGA32260","P",12,342
"LGA32270","P",12,379
"LGA32310","P",12,202
"LGA32330","P",12,24
"LGA32450","P",12,19
"LGA32500","P",12,37
"LGA32600","P",12,0
"LGA32750","P",12,0
"LGA32770","P",12,31
"LGA32810","P",12,136
"LGA33100","P",12,6
"LGA33200","P",12,7
"LGA33220","P",12,1287
"LGA33360","P",12,891
"LGA33430","P",12,6598
"LGA33610","P",12,143
"LGA33620","P",12,655
"LGA33800","P",12,127
"LGA33830","P",12,12
"LGA33960","P",12,2685
"LGA33980","P",12,281
"LGA34420","P",12,12
"LGA34530","P",12,471
"LGA34570","P",12,16
"LGA34580","P",12,536
"LGA34590","P",12,4311
"LGA34710","P",12,45
"LGA34770","P",12,1569
"LGA34800","P",12,0
"LGA34830","P",12,3
"LGA34860","P",12,155
"LGA34880","P",12,291
"LGA35010","P",12,5796
"LGA35250","P",12,30
"LGA35300","P",12,263
"LGA35600","P",12,53
"LGA35670","P",12,17
"LGA35740","P",12,686
"LGA35760","P",12,124
"LGA35780","P",12,58
"LGA35790","P",12,40
"LGA35800","P",12,13
"LGA36070","P",12,9
"LGA36150","P",12,5
"LGA36250","P",12,2021
"LGA36300","P",12,3
"LGA36370","P",12,1102
"LGA36510","P",12,541
"LGA36580","P",12,357
"LGA36630","P",12,423
"LGA36660","P",12,438
"LGA36720","P",12,3741
"LGA36820","P",12,281
"LGA36910","P",12,2231
"LGA36950","P",12,65
"LGA36960","P",12,76
"LGA37010","P",12,2328
"LGA37300","P",12,55
"LGA37310","P",12,455
"LGA37340","P",12,402
"LGA37400","P",12,14
"LGA37550","P",12,30
"LGA37570","P",12,0
"LGA37600","P",12,49
"LGA39499","P",12,36
"LGA39799","P",12,0
"LGA40070","P",12,64
"LGA40120","P",12,536
"LGA40220","P",12,299
"LGA40250","P",12,46
"LGA40310","P",12,296
"LGA40430","P",12,19
"LGA40520","P",12,131
"LGA40700","P",12,602
"LGA40910","P",12,542
"LGA41010","P",12,50
"LGA41060","P",12,1124
"LGA41140","P",12,121
"LGA41190","P",12,27
"LGA41330","P",12,22
"LGA41560","P",12,161
"LGA41750","P",12,11
"LGA41830","P",12,18
"LGA41960","P",12,13
"LGA42030","P",12,264
"LGA42110","P",12,60
"LGA42250","P",12,103
"LGA42600","P",12,311
"LGA42750","P",12,49
"LGA43080","P",12,17
"LGA43220","P",12,15
"LGA43360","P",12,27
"LGA43650","P",12,238
"LGA43710","P",12,67
"LGA43790","P",12,140
"LGA43920","P",12,109
"LGA44000","P",12,0
"LGA44060","P",12,907
"LGA44210","P",12,81
"LGA44340","P",12,775
"LGA44550","P",12,456
"LGA44620","P",12,322
"LGA44830","P",12,28
"LGA45040","P",12,231
"LGA45090","P",12,100
"LGA45120","P",12,51
"LGA45290","P",12,306
"LGA45340","P",12,2044
"LGA45400","P",12,10
"LGA45540","P",12,25
"LGA45680","P",12,1153
"LGA45890","P",12,1204
"LGA46090","P",12,181
"LGA46300","P",12,171
"LGA46450","P",12,214
"LGA46510","P",12,234
"LGA46670","P",12,118
"LGA46860","P",12,6
"LGA46970","P",12,54
"LGA47140","P",12,1624
"LGA47290","P",12,18
"LGA47490","P",12,28
"LGA47630","P",12,90
"LGA47700","P",12,1141
"LGA47800","P",12,64
"LGA47910","P",12,25
"LGA47980","P",12,450
"LGA48050","P",12,115
"LGA48130","P",12,85
"LGA48260","P",12,100
"LGA48340","P",12,143
"LGA48410","P",12,469
"LGA48540","P",12,304
"LGA48640","P",12,17
"LGA48750","P",12,51
"LGA48830","P",12,109
"LGA49399","P",12,31
"LGA49499","P",12,18
"LGA49799","P",12,0
"LGA50080","P",12,541
"LGA50210","P",12,970
"LGA50250","P",12,82
"LGA50280","P",12,202
"LGA50350","P",12,142
"LGA50420","P",12,550
"LGA50490","P",12,340
"LGA50560","P",12,9
"LGA50630","P",12,13
"LGA50770","P",12,24
"LGA50840","P",12,70
"LGA50910","P",12,3
"LGA50980","P",12,209
"LGA51080","P",12,10
"LGA51120","P",12,17
"LGA51190","P",12,348
"LGA51260","P",12,489
"LGA51310","P",12,394
"LGA51330","P",12,1073
"LGA51400","P",12,302
"LGA51470","P",12,6
"LGA51540","P",12,62
"LGA51610","P",12,15
"LGA51680","P",12,80
"LGA51750","P",12,145
"LGA51820","P",12,1198
"LGA51890","P",12,108
"LGA51960","P",12,68
"LGA52030","P",12,4
"LGA52100","P",12,12
"LGA52170","P",12,104
"LGA52240","P",12,16
"LGA52310","P",12,7
"LGA52380","P",12,0
"LGA52450","P",12,19
"LGA52520","P",12,14
"LGA52590","P",12,26
"LGA52660","P",12,162
"LGA52730","P",12,84
"LGA52800","P",12,105
"LGA52870","P",12,78
"LGA52940","P",12,3
"LGA53010","P",12,3
"LGA53080","P",12,5
"LGA53150","P",12,100
"LGA53220","P",12,88
"LGA53290","P",12,215
"LGA53360","P",12,38
"LGA53430","P",12,247
"LGA53570","P",12,57
"LGA53640","P",12,13
"LGA53710","P",12,10
"LGA53780","P",12,1552
"LGA53800","P",12,526
"LGA53920","P",12,67
"LGA53990","P",12,395
"LGA54060","P",12,49
"LGA54130","P",12,13
"LGA54170","P",12,2082
"LGA54200","P",12,717
"LGA54280","P",12,354
"LGA54310","P",12,262
"LGA54340","P",12,62
"LGA54410","P",12,12
"LGA54480","P",12,7
"LGA54550","P",12,13
"LGA54620","P",12,10
"LGA54690","P",12,0
"LGA54760","P",12,12
"LGA54830","P",12,463
"LGA54900","P",12,8
"LGA54970","P",12,8
"LGA55040","P",12,7
"LGA55110","P",12,943
"LGA55180","P",12,138
"LGA55250","P",12,16
"LGA55320","P",12,1249
"LGA55390","P",12,3
"LGA55460","P",12,29
"LGA55530","P",12,0
"LGA55600","P",12,35
"LGA55670","P",12,6
"LGA55740","P",12,131
"LGA55810","P",12,4
"LGA55880","P",12,7
"LGA55950","P",12,8
"LGA56090","P",12,484
"LGA56160","P",12,0
"LGA56230","P",12,235
"LGA56300","P",12,15
"LGA56370","P",12,10
"LGA56460","P",12,68
"LGA56580","P",12,323
"LGA56620","P",12,23
"LGA56730","P",12,139
"LGA56790","P",12,30
"LGA56860","P",12,0
"LGA56930","P",12,41
"LGA57000","P",12,4
"LGA57080","P",12,50
"LGA57140","P",12,9
"LGA57210","P",12,52
"LGA57280","P",12,161
"LGA57350","P",12,11
"LGA57420","P",12,14
"LGA57490","P",12,1769
"LGA57630","P",12,0
"LGA57700","P",12,390
"LGA57770","P",12,11
"LGA57840","P",12,402
"LGA57910","P",12,2205
"LGA57980","P",12,176
"LGA58050","P",12,1804
"LGA58190","P",12,8
"LGA58260","P",12,6
"LGA58330","P",12,58
"LGA58400","P",12,4
"LGA58470","P",12,3
"LGA58510","P",12,218
"LGA58540","P",12,6
"LGA58570","P",12,256
"LGA58610","P",12,26
"LGA58680","P",12,4
"LGA58760","P",12,2679
"LGA58820","P",12,58
"LGA58890","P",12,3
"LGA59030","P",12,3
"LGA59100","P",12,9
"LGA59170","P",12,6
"LGA59250","P",12,5
"LGA59310","P",12,15
"LGA59320","P",12,5
"LGA59330","P",12,3
"LGA59340","P",12,106
"LGA59350","P",12,3
"LGA59360","P",12,3
"LGA59370","P",12,38
"LGA59499","P",12,13
"LGA59799","P",12,0
"LGA60210","P",12,53
"LGA60410","P",12,228
"LGA60610","P",12,219
"LGA60810","P",12,263
"LGA61010","P",12,20
"LGA61210","P",12,101
"LGA61410","P",12,596
"LGA61510","P",12,125
"LGA61610","P",12,310
"LGA61810","P",12,65
"LGA62010","P",12,9
"LGA62210","P",12,87
"LGA62410","P",12,43
"LGA62610","P",12,523
"LGA62810","P",12,474
"LGA63010","P",12,205
"LGA63210","P",12,64
"LGA63410","P",12,20
"LGA63610","P",12,490
"LGA63810","P",12,107
"LGA64010","P",12,719
"LGA64210","P",12,231
"LGA64610","P",12,159
"LGA64810","P",12,172
"LGA65010","P",12,81
"LGA65210","P",12,26
"LGA65410","P",12,150
"LGA65610","P",12,43
"LGA65810","P",12,288
"LGA69499","P",12,5
"LGA69799","P",12,0
"LGA70200","P",12,315
"LGA70420","P",12,92
"LGA70540","P",12,3
"LGA70620","P",12,70
"LGA70700","P",12,15
"LGA71000","P",12,825
"LGA71300","P",12,172
"LGA72200","P",12,143
"LGA72300","P",12,295
"LGA72330","P",12,71
"LGA72800","P",12,432
"LGA73600","P",12,107
"LGA74050","P",12,48
"LGA74550","P",12,31
"LGA74560","P",12,4
"LGA74660","P",12,94
"LGA74680","P",12,63
"LGA79399","P",12,91
"LGA79499","P",12,8
"LGA79799","P",12,0
"LGA89399","P",12,4374
"LGA89499","P",12,0
"LGA89799","P",12,0
"LGA99399","P",12,43
"LGA99499","P",12,0
"LGA99799","P",12,0
"LGA10050","M",13,326
"LGA10130","M",13,194
"LGA10250","M",13,243
"LGA10300","M",13,14
"LGA10470","M",13,284
"LGA10550","M",13,178
"LGA10600","M",13,85
"LGA10650","M",13,44
"LGA10750","M",13,2299
"LGA10800","M",13,32
"LGA10850","M",13,56
"LGA10900","M",13,518
"LGA10950","M",13,16
"LGA11100","M",13,220
"LGA11150","M",13,9
"LGA11200","M",13,6
